Question ID,Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
b25117ff-66b8-4325-82dd-e6e3c9e379af,20e2f188-d95c-4a1f-90e0-2879ef82cbd0,It’s not real it doesn’t know me how will it know what my best interests are,Neutral,AI chatbots are not designed to act in users' best interests,AI chatbots are not sentient or conscious,AI chatbots lack personal knowledge of users,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,fc1ade65-d5b6-4159-89d4-c8d199b7b79a,It’s only very recently I have interacted with AI. I have personal benefited but don’t trust everything it tells me. The bigger concern is what safeguards are we taking - what does the regulation look like.,Neutral,AI chatbots can be helpful but not fully trustworthy,AI chatbots lack accountability and regulation,AI chatbots' trustworthiness depends on user experience,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,4f6fd0e8-6120-4708-b7b7-5127032c0ffc,It’s programmed by people so I think it depends on who it’s programmed by and I don’t know if it’ll particularly do what’s right or wrong for me it’ll just do what it’s programmed for whatever that may be ,Neutral,AI chatbots act based on programming and user prompts,AI chatbots can be influenced by creators' motives,Trust depends on the company or people behind AI,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,027f8298-8211-4981-acd5-22d36182ad19,It’s still early days so I’m not sure yet ,Neutral,AI chatbots are improving but still developing,AI chatbots' impact is still uncertain or evolving,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,59515fc6-0a8b-47f1-96f7-818c506e7114,It’s superficial ,Negative,AI chatbots can be efficient but lack originality,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,d5919fe7-2676-4a7a-8656-bb7ac579b430,It’s tailored to your responses and knows you better than those people do from learning. It doesn’t have anyone else to answer to. ,Neutral,AI chatbots lack personal knowledge of users,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,482e517c-3463-419d-b62b-e08e257212e3,"I’m ambivalent currently. Though I don’t believe it’s inherently good or bad I feel there’s scope for it to be exploited depending on who’s programmed it. Ultimately if AI is the tool, I believe it’s the people developing behind it that can influence whether it acts in my best interest or not",Neutral,AI chatbots are not designed to act in users' best interests,AI chatbots can be influenced by creators' motives,AI chatbots' impact is still uncertain or evolving,Trust depends on the company or people behind AI,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,58ae6748-bd11-49cf-991f-e799ed68dab7,I’m just not that trusting of AI and how it can end up with biases ,Negative,AI chatbots can be helpful but not fully trustworthy,AI chatbots may reflect biases from training data,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,32d1b7bd-6982-469d-adf0-aa6a59a10546,"I’m no expert, but I believe AI will eventually be a great benefit to the human race in general. Hopefully its decisions will be made without fear or favour or any form of bias. I am a great believer in facts over opinion.",Neutral,AI chatbots are improving but still developing,AI chatbots are neutral or impartial tools,AI chatbots may reflect biases from training data,AI chatbots' impact is still uncertain or evolving,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,a78c3980-98c8-4654-a637-f960758a241d,"I’m not familiar with the product, so I don’t know either way.",Neutral,Uninformative answer,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,c0988b84-d404-4150-aee2-2f526601fb71,I’m not sure that an AI chat bot would necessarily understand what my best interest would be ,Neutral,AI chatbots are not designed to act in users' best interests,AI chatbots lack personal knowledge of users,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,04bb0578-33cd-41f4-a953-b26ca0d07e48,I’m not wholly sure of their reliability and relevance.,Neutral,AI chatbots are not always reliable or consistent,AI chatbots can be helpful but not fully trustworthy,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,b062a51f-7c54-450a-a00f-b48cb52c554c,I’ve interacted with chatgpt at the lowest point in my life and got more therapy from “that” than with a real counsellor. I’ve had chatgpt break down and explain medical results that doctor’s never bothered going through with me. And i’ve had chatgpt correctly identify something medical with my son that the doctor’s couldn’t even figure out. If that doesn’t make you question your healthcare i don’t know what would.,Neutral,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,d6ad1b5d-ebac-4f2b-a36a-b39bf8b652ba,Lack of personalised reflexive learning in current models makes them vulnerable to both hallucination and 'personality' manipulation by their owning company.,Negative,AI chatbots are improving but still developing,AI chatbots can be manipulated or misused,AI chatbots can make mistakes or give inaccurate info,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,078a0432-988d-4a34-9328-817a91f2a5fe,Lacks human interference and therefore would just generate facts without bias  (I believe),Negative,AI chatbots are neutral or impartial tools,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,cecaa37b-7b75-493f-b73d-7e976eda579c,"Large Language Models like ChatGPT are programmed in particular way, which isn't tailored to every single person. I'm aware that  AI chatbots are still performing a lot of mistakes or false information so blind trust isn't the best option.",Neutral,AI chatbots act based on programming and user prompts,AI chatbots are improving but still developing,AI chatbots can make mistakes or give inaccurate info,AI chatbots lack personal knowledge of users,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,99bab79c-70ca-4cb9-92a4-50d2a782d318,Large chatbots like chat GPT are reputable and I don't believe they would be programmed to be untrustworthy.,Neutral,AI chatbots do not have hidden agendas,Trust depends on the company or people behind AI,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,78b392e7-93be-4a90-bdf2-6c3f8c63d512,"MY EXPERIENCE WITH AI IS VERY LIMITED, WHEN I HAVE BEEN OBLIGED TO DEAL WITH AN AI CHATBOT I HAVE GOUND THEM INFLEXIBLE AND LIMITED AND OFTEN UNABLE TO UNDERSTAND MY QUESTIONS ",Neutral,AI chatbots may not understand complex or nuanced queries,AI chatbots' trustworthiness depends on user experience,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,fed36cfb-e947-4331-a5a5-2422ed9884e9,Most AI chatbots are programmed to agree with you. This can be useful for validation but can be dangerous as agreeing with individuals with dangerous personal or political views will only make them more dangerous.,Neutral,AI chatbots can be helpful but not fully trustworthy,AI chatbots may reinforce user biases or echo chambers,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,6fc5e382-72d1-476e-babf-1c5a18217dc2,My AI chatbot is extremely helpful and our chat history enables it to give advice tailored specifically for my needs. I know it has no ulterior motives,Neutral,AI chatbots do not have hidden agendas,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,06436046-dce9-4645-aa02-ffc693418a65,My experience has been very good and reliable so far when I used it.,Positive,AI chatbots' trustworthiness depends on user experience,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,ab22e323-a2b1-4ab1-ad9c-43302e298da8,My experience so far has been positive and I'm generally impressed with the information I am given by AI in both my professional and personal life. There are still concerns about AI. But as in human interaction trust has to be earned not automatically given. ,Neutral,AI chatbots can be helpful but not fully trustworthy,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,109a34a5-c0d1-4694-b9b6-1b91b3d63c27,My experience with so far has been good and the advice has been good. ,Positive,AI chatbots provide helpful and efficient information,AI chatbots' trustworthiness depends on user experience,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,0fc6adea-68ab-470f-a755-712a9f8e451b,My limited exposure to AI at this stage means I would not be able to fully gauge whether to either trust or distrust its actions,Negative,AI chatbots' impact is still uncertain or evolving,AI chatbots' trustworthiness depends on user experience,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,38ca76b5-0629-4e70-a19e-f98e3191a9ca,New technology and there is a risk of them getting completely out of hand and they are taking away people's jobs and affecting their livelihoods ,Negative,AI chatbots are improving but still developing,AI chatbots may be used for commercial or organizational goals,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,3ae02049-b8dd-4bd7-a7b2-64b5dc2b3736,No human feelings,Neutral,AI chatbots lack human emotions and empathy,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,58a98533-603c-4a93-adaf-8f831cfc0251,"Not a real person, with thought, feelings or empathy. Is programmed for a specific outcome.",Neutral,AI chatbots act based on programming and user prompts,AI chatbots are not sentient or conscious,AI chatbots lack human emotions and empathy,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,31f9e645-4f20-4598-9653-0c7e60a5da0f,Not always 100% accurate ,Negative,AI chatbots can make mistakes or give inaccurate info,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,d36d8b9c-ade7-4ff2-9aa5-063306e12fac,Not always sure they understand the question ,Negative,AI chatbots may not understand complex or nuanced queries,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,f0c98c5c-0a75-4e29-8d7d-7df647547bac,Not enough experience with them to properly evaluate yet,Negative,AI chatbots' trustworthiness depends on user experience,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,8126f0a7-9fc6-432c-a698-534c40002650,Not really used them much.,Neutral,AI chatbots' trustworthiness depends on user experience,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,31f66a99-0c31-4306-b2c6-b0a954f50879,Not sure whether its giving true advise or not.,Neutral,AI chatbots can be helpful but not fully trustworthy,AI chatbots can make mistakes or give inaccurate info,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,992178a9-4a2f-4e84-bacb-7f1dcd8bc528,Not too certain of AI and how it will impact our future so I am quite wary about it,Neutral,AI chatbots can be helpful but not fully trustworthy,AI chatbots' impact is still uncertain or evolving,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,4da2abc0-a9ae-4dba-b5f1-03d0391113d9,"Now I might be wrong but I think AI chatbots are designed to help us, not mislead us. So yeah, I trust AI chatbots to act in my best interest ",Neutral,AI chatbots do not have hidden agendas,AI chatbots provide helpful and efficient information,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,60e7bcce-7bd6-499d-91bc-06db6463508d,"On occasions it gets stuff wrong and has to be corrected
",Negative,AI chatbots are not always reliable or consistent,AI chatbots can make mistakes or give inaccurate info,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,3396ac39-8035-48a4-9136-9086a84e3ab1,"On the one hand, it is programmed to behave a certain way - a way in which I don't know because it is the prompt that matters. Therefore, if I want it to act in my best interest, I can prompt it too. On the other hand, and by virtue of that lack of training the LLM, I don't know if it's intending to act on my best interest. Therefore, I am neutral.",Neutral,AI chatbots act based on programming and user prompts,AI chatbots do not have hidden agendas,AI chatbots lack personal knowledge of users,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,18912754-1669-4f5c-8703-a2aa70e61acf,"On the whole and based on some usage, it seems to be quite reliable and trusted but going forward is entering into unknown territory if further advancements result in potential negative effects",Neutral,AI chatbots are improving but still developing,AI chatbots can be helpful but not fully trustworthy,AI chatbots' impact is still uncertain or evolving,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,ef9f0fbe-d2ec-4be9-bcb1-fd21d85c5750,Output is dependent on input that is out of my control,Neutral,AI chatbots are limited by the quality of input,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,f2d57aad-286d-4dd7-85f5-a92348144cb2,Overall I trust that laws are in place to protect the people,Positive,AI chatbots lack accountability and regulation,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,45d0fcfd-4901-4784-bae2-f5b1721868c2,Part of me trusts ChatGPT as it seems genuine and provides you with good answers but you never know what is happening with the data unless you are in full control which I don't have so it is evenly good and bad for me.,Neutral,AI chatbots may have security or privacy risks,AI chatbots provide helpful and efficient information,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,3593bee2-6893-46ed-b08e-ff8bc397bd61,Programme to do what the company wants ,Neutral,AI chatbots act based on programming and user prompts,AI chatbots can be influenced by creators' motives,AI chatbots may be used for commercial or organizational goals,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,1f1aa9f9-8fe9-4a04-8d23-353b8914b16d,Provide the best answer and sufficient information with evidence,Neutral,AI chatbots provide helpful and efficient information,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,a487aa20-5828-42f5-8607-86132ca8fa95,Provides the best information ,Positive,AI chatbots provide helpful and efficient information,,,,,,,
b25117ff-66b8-4325-82dd-e6e3c9e379af,e19e1a58-d0c2-43e4-a3c6-51a19b54ba00,"Providing fast, accurate information on well-established topics.

Helping me organize thoughts or draft content more clearly and efficiently.

Offering perspectives or options I might not have considered.

But I remain cautious because I know AI doesn’t fully “understand” me or my context the way a human would. It may give outdated or incomplete answers, and it can’t always weigh personal values, emotions, or long-term consequences.

So, I treat it as a reliable assistant, not a decision-maker",Neutral,AI chatbots are best for simple or factual tasks,AI chatbots are not always reliable or consistent,"AI chatbots are seen as tools, not entities to trust",AI chatbots can be helpful but not fully trustworthy,AI chatbots lack personal knowledge of users,AI chatbots may not understand complex or nuanced queries,AI chatbots provide helpful and efficient information,
